id,intitule,entreprise,lieu,type_contrat,nature_contrat,duree_contrat,date_creation,salaire,experience_exigee,competences,description,url
6856777,IDEC (H/F),Non précisé,32 - Auch,CDI,Contrat travail,,2026-09-13T11:52:44.273Z,,Débutant accepté,,"Cet établissement hospitalier exclusivement psychiatrique compte environ 600 professionnels et 150 lits.  Situé près de Auch dans le Gers (32), vous bénéficiez d'un cadre de vie agréable entre nature, gastronomie et proximité mer/montagne. Les missions de l'infirmier IDEC (F/HOrganiser l'activité des soins et coordonner les ressources humaines - Participer aux recrutements des professionnels de santé - Gérer les ressources matérielles et organisationnelles du service - Garantir la qualité, la sécurité et la continuité des soins en développant une culture d'amélioration continue... Notre client du secteur de Auch (32) vous propose :  * Un poste en CDI à temps plein * Des congés supplémentaires * Une rémunération à partir de € bruts mensuels *La possibilité de financer une formation de cadre de santé * Un environnement de travail à taille humaine favorisant la proximité et la collaboration * Des projets institutionnels structurants et une dynamique d'amélioration continue",https://candidat.francetravail.fr/offres/recherche/detail/6856777
213TWDY,CHARGÉ DE PROJETS INFORMATIQUES & ÉVÉNEMENTIELS H/F (H/F),L'ORCHESTRE,75 - PARIS,CDD - 6 Mois,Contrat travail,"35H/semaine
Travail en journée",2026-09-13T16:13:35.192Z,Mensuel de 2800.0 Euros à 2850.0 Euros - Mutuelle,Débutant accepté,"Cybersécurité, Gestion de bases de données, Intelligence artificielle, Maintenance de systèmes informatiques, Accompagner l'appropriation d'un outil par ses utilisateurs, Administrer un système d'informations, Analyser, résoudre un problème courant ou complexe, Assurer la sécurité des réseaux informatiques, Concevoir des consignes, procédures, cahiers des charges, rapports d'études à partir des résultats de tests et d'essais, Conduire des études pour l'amélioration continue, Contrôler et faire appliquer le respect de dispositions légales et réglementaires, Définir et mettre en oeuvre des protocoles de sécurité, Réaliser une opération de maintenance, Superviser un projet d'étude et développement","Présentation du poste Dans le cadre de son développement, L'Orchestre recherche un Chargé de projets informatiques & événementiels pour accompagner la structuration de ses outils numériques et participer à la coordination de ses prestations. Au sein d'une entreprise à taille humaine, le poste nécessite un profil polyvalent et autonome, capable de mettre ses compétences informatiques au service de l'organisation quotidienne et des besoins opérationnels liés aux événements. Informatique & outils numériques - Assurer le suivi et le bon fonctionnement des outils informatiques utilisés par l'entreprise. - Apporter un support technique courant à l'équipe. - Organiser et structurer les outils et données nécessaires au suivi des clients et événements. - Participer à la mise en place de nouveaux outils numériques adaptés aux besoins de l'entreprise. - Créer des automatisations simples afin de faciliter certaines tâches récurrentes. - Veiller aux bonnes pratiques de sécurité, de gestion des accès et de protection des données. Coordination événementielle - Participer à la préparation et à l'organisation des prestations. - Centraliser les informations nécessaires au bon déroulement des événements. - Coordonner les équipes et prestataires en lien avec la direction. - Participer au suivi logistique et au respect du planning. - Assurer une présence opérationnelle lors des événements. - Contribuer à la gestion des imprévus et au bon déroulement des prestations. Environnement premium L'Orchestre intervient principalement sur des prestations premium et haut de gamme. Le poste nécessite un bon sens du service, de la rigueur et une attention particulière aux détails, ainsi qu'une capacité à évoluer auprès d'une clientèle exigeante. Une première expérience ou une connaissance des environnements premium, luxe, hospitality ou événementiel haut de gamme est appréciée. Clientèle internationale Dans le cadre de mariages et de réceptions privées, L'Orchestre accompagne notamment une clientèle internationale et arabophone. La maîtrise du français et de l'arabe est recherchée afin de faciliter les échanges et la coordination avec les clients et prestataires concernés. L'anglais constitue un atout complémentaire. Profil recherché Vous êtes diplômé(e) d'une formation Bac+3 à Bac+5 en informatique, numérique, systèmes d'information, gestion de projet ou domaine connexe, et recherchez un poste polyvalent mêlant technologie et terrain. Profil junior accepté : au-delà du nombre d'années d'expérience, nous recherchons avant tout une personne curieuse, autonome et capable de prendre rapidement des responsabilités. - À l'aise avec les outils informatiques et numériques. - Intérêt pour l'automatisation et l'optimisation des tâches. - Bon sens de l'organisation et de la gestion de projet. - Aisance dans le travail en équipe, la coordination et la relation client. - Une première expérience dans l'informatique, le digital, l'événementiel, l'hospitality ou l'univers premium/luxe est appréciée. Nous recherchons surtout une personnalité autonome, polyvalente, organisée, réactive et force de proposition, souhaitant évoluer avec une entreprise en plein développement. Conditions & avantages - Mutuelle d'entreprise. - Pass Navigo remboursé à 100 %. - Titres-restaurant ou indemnité repas. - Télétravail possible jusqu'à 2 jours par semaine. - Horaires flexibles. - Équipe jeune, dynamique et conviviale. - Autonomie dans l'organisation du travail. - Possibilités d'évolution rapide au sein d'une entreprise en pleine croissance.",https://candidat.francetravail.fr/offres/recherche/detail/213TWDY
6858632,Architecte Logiciel Android Automotive & IA Agentic H/F,Non précisé,92 - Nanterre,CDI,Contrat travail,,2026-09-13T11:53:43.280Z,,Débutant accepté,,"En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums. L'entreprise Capgemini recherche actuellement des profils : Nous renforçons nos équipes et recrutons un(e) Architecte logiciel Android Automotive & IA Agentic pour intervenir sur des applications mobiles Android modernes, connectées et à forte valeur ajoutée. Vous interviendrez sur des projets innovants orientés mobilité, industrie, IoT ou automotive, depuis les phases de conception jusqu'à la mise en production et la maintenance des applications. Dans ce cadre, vos missions seront : Concevoir, développer et maintenir des applications Android natives en Kotlin Définir et mettre en œuvre des architectures modernes (Clean Architecture, MVVM/MVI) Développer des interfaces performantes avec Jetpack Compose et intégrer des systèmes connectés (API REST, MQTT, WebSockets) Garantir la qualité logicielle grâce aux tests automatisés, aux revues de code et aux démarches CI/CD Contribuer aux choix d'architecture, à l'amélioration continue et à la réduction de la dette technique",https://candidat.francetravail.fr/offres/recherche/detail/6858632
6858602,Architecte logiciel embarqué temps réel / Linux embarqué H/F,Non précisé,35 - Châteauneuf-d'Ille-et-Vilaine,CDI,Contrat travail,,2026-09-13T11:53:43.266Z,,Débutant accepté,,"En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums. L'entreprise Capgemini recherche actuellement des profils : Capgemini Engineering, leader mondial des services d'ingénierie et de R&D, réunit des expertes et experts en logiciels, électronique, data et systèmes embarqués pour accompagner les acteurs les plus innovants dans leur transformation technologique. Rejoignez-nous pour travailler sur des systèmes critiques à fort enjeu dans les secteurs de la mobilité, de l'énergie, de la robotique, du médical, de l'IoT industriel ou encore des télécommunications. Dans ce cadre, vos missions seront de : Définir et faire évoluer l'architecture logicielle bas niveau de systèmes embarqués critiques temps réel Spécifier les exigences de performance, latence, déterminisme, sûreté et cybersécurité Encadrer les développements C/C++, les revues techniques et les activités de validation conformément aux standards qualité applicables Industrialiser les solutions logicielles via l'intégration continue, la traçabilité et la gestion des artefacts logiciels Accompagner les équipes de développement, d'intégration et les activités d'avant-vente sur les sujets d'architecture embarquée.",https://candidat.francetravail.fr/offres/recherche/detail/6858602
6858597,Directeur(trice)/Directeur de projets logiciel H/F,Non précisé,92 - Nanterre,CDI,Contrat travail,,2026-09-13T11:53:43.265Z,,Débutant accepté,,"En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums. L'entreprise Capgemini recherche actuellement des profils : Dans un contexte de croissance des activités Software Engineering et de transformation des modèles de Delivery, vous pilotez des programmes stratégiques à fort enjeu et contribuez au développement de nouvelles offres auprès de clients de secteurs variés. Dans ce cadre, vos missions seront de : Piloter un portefeuille de projets software ou des programmes complexes en garantissant la maîtrise de la qualité, des coûts, des délais, des risques et de la satisfaction des parties prenantes. Accompagner les transformations des modèles de Delivery, notamment les évolutions vers des engagements au forfait, l'intégration d'équipes Nearshore ou Offshore et l'industrialisation des services. Contribuer aux activités d'avant-vente en construisant des offres, en participant aux soutenances et en sécurisant les engagements contractuels et financiers. Encadrer et fédérer des équipes pluridisciplinaires et multiculturelles en France et à l'international, tout en développant la performance collective. Être moteur dans l'amélioration continue en proposant des méthodes, outils et processus favorisant l'efficacité opérationnelle et le développement de nouvelles offres software.",https://candidat.francetravail.fr/offres/recherche/detail/6858597
6858594,Architecte logiciel/Cloud Produit H/F,Non précisé,92 - Nanterre,CDI,Contrat travail,,2026-09-13T11:53:43.265Z,,Débutant accepté,,"En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums. L'entreprise Capgemini recherche actuellement des profils : Dans le cadre de notre croissance et pour répondre aux nombreux défis technologiques de demain, nous recherchons un Architecte logiciel/Cloud. Vous intégrez une équipe d'experts, architectes, développeurs expérimentés pour concevoir de nouvelles solutions Cloud auprès de nos clients industriels. Vous évoluerez dans un contexte d'innovations technologiques autour d'applications full web, mobiles et cloud, au cœur de la R&D et des produits stratégiques de nos clients. Dans ce cadre, vos missions seront de  : Concevoir des architectures Cloud sécurisées, évolutives et hautement disponibles Définir les solutions d'hébergement les plus adaptées et contribuer aux choix technologiques et aux estimations budgétaires Accompagner les équipes dans la mise en œuvre des architectures et des environnements de développement et de production Intégrer et superviser les composants applicatifs, APIs et services développés par les équipes projet Assurer le monitoring, l'optimisation des performances et l'amélioration continue des solutions déployées.",https://candidat.francetravail.fr/offres/recherche/detail/6858594
6858566,Architecte Solutions logiciel embarqué Systèmes Critiques H/F,Non précisé,92 - Nanterre,CDI,Contrat travail,,2026-09-13T11:53:40.945Z,,Débutant accepté,,"En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums. L'entreprise Capgemini recherche actuellement des profils : Dans le cadre du développement de notre Centre d'Excellence Software, nous recherchons un(e) Architecte Solutions logiciel embarqué Systèmes Critiques afin d'accompagner nos activités dans les domaines Aéronautique, Spatial, Défense et Naval. Dans ce cadre, vos missions seront de : Accompagner les équipes commerciales dans la compréhension et la qualification des besoins techniques liés aux systèmes embarqués critiques. Concevoir des architectures logicielles embarquées, des couches bas niveau jusqu'aux architectures globales de systèmes. Identifier et développer de nouvelles opportunités autour des solutions logicielles embarquées et temps réel. Assurer une veille active sur les technologies, standards et tendances du marché des systèmes critiques. Piloter la cohérence entre les besoins du marché, la stratégie technique, les capacités internes et l'écosystème de partenaires.",https://candidat.francetravail.fr/offres/recherche/detail/6858566
6845690,"Consultant Déploiement de solutions IA - Microsoft Copilot, Builder & Studio F/H - CDI",Collective.work,93 - Pantin,CDI,Contrat travail,,2026-09-12T10:03:25.733Z,Annuel de 39000.0 Euros à 42000.0 Euros,Débutant accepté,,"Salaire: 39000-42000 suivant profil  CONTEXTE  L'équipe Innovation du département Transformation d'un acteur de la gestion d'actifs accompagne les différents métiers dans la définition, le prototypage et la mise en œuvre de workflows enrichis par l'IA.  Le besoin s'inscrit à la fois dans la feuille de route de l'entreprise pour son futur plan stratégique sur l'IA et dans une initiative plus globale autour de l'IA agentique M365, visant à créer un catalogue d'agents internes et à structurer la gouvernance associée.  La mission est prévue pour une durée de 4 mois (renouvelables)  OBJECTIFS ATTENDUS   *      Identifier les cas d'usage pertinents auprès des métiers et fonctions support.   *      Concevoir et paramétrer des agents Copilot (Builder, puis Studio) répondant aux besoins fonctionnels, en relation avec l'IT et les équipes concernées.   *      Définir les processus à adapter et formaliser les impacts fonctionnels et techniques.   *      Avec l'aide de l'équipe Innovation, accompagner les métiers dans la construction de leur feuille de route agentique.  RÉSULTATS RECHERCHÉS   *      Livrables de conception : diagrammes de workflow, spécifications fonctionnelles, interviews.   *      Prototype fonctionnel d'agents déclaratifs basés sur Microsoft Copilot Builder ou Microsoft Copilot Studio (ex. « Researcher » et « Process Automation »).   *      Plan d'adoption et de gouvernance pour la suite M365 Copilot.   *      Documentation des agents créés.   *      Rapport d'analyse des usages et des impacts de l'utilisation d'agents auprès des métiers.   *      Documentation et ressources nécessaires à la définition globale de la feuille de route agentique, afin de soutenir les travaux autour de la définition de la stratégie IA menés par l'équipe Innovation.  ACTIVITÉS ATTENDUES   *      Animation d'ateliers d'exploration avec les ambassadeurs IA et les collaborateurs désignés par les métiers.   *      Analyse des processus existants et identification des points où l'IA peut apporter de la valeur.   *      Création et paramétrage d'agents via Copilot Builder et Copilot Studio.   *      Rédaction de la documentation technique et fonctionnelle : spécifications, guides d'usage.   *      Tests fonctionnels, ajustements et transfert de connaissances.  LIVRABLES ATTENDUS   *      Rapport d'analyse des cas d'usage.   *      Modèles de workflows annotés (processus BPMN).   *      Agents configurés et déployés dans l'environnement Office 365 autorisé.   *      Description des enjeux de gouvernance et de sécurité des agents produits : données utilisées, sources, rôles, accès et gestion du cycle de vie.   *      Plan de formation et de conduite du changement : supports, slides, FAQ.   *      Documentation des priorités et de la feuille de route agentique propres à chaque métier rencontré, en envisageant des solutions ne se limitant pas uniquement aux fonctionnalités proposées par Microsoft.  PÉRIMÈTRE D'INTERVENTION   *      Couverture de l'ensemble des Business Units métiers et des fonctions support.   *      Interaction avec les fonctions support sur les enjeux fonctionnels, notamment sécurité et conformité.  Profil junior (0-3 ans d'expérience), disposant néanmoins d'une expérience professionnelle concrète obligatoire sur les trois environnements suivants :   *      Intelligence Artificielle / IA générative : expérience sur des cas d'usage IA et leur mise en œuvre.   *      Microsoft Copilot : expérience pratique de l'écosystème Copilot, notamment Copilot Builder et/ou Copilot Studio.   *      Microsoft Office 365 / M365 : bonne connaissance de l'environnement et de ses usages.  Le profil devra également avoir :   *      Une capacité à comprendre les besoins métiers et à contribuer à l'identification et au cadrage de cas d'usage IA.   *      Une capacité à concevoir, paramétrer, tester et documenter des agents IA.   *      Une appétence pour l'analyse de processus et la conception de workflows ; connaissance de BPMN appréciée.   *",https://candidat.francetravail.fr/offres/recherche/detail/6845690
6846852,Stage - Ingénieur R&D / Développement Microsoft & IA - Colomiers H/F,Non précisé,31 - Colomiers,CDI,Contrat travail,,2026-09-12T11:52:15.020Z,,Débutant accepté,,"Le projet consiste à développer un outil d'intelligence artificielle sécurisé dans l'environnement Microsoft. Cet outil automatisera la création de nos propositions commerciales en combinant les demandes des clients et nos données internesp>Le stagiaire participera activement aux missions suivantesp>Explorer et prendre en main l'environnement Microsoft (Copilot, Power Platform, Azurep>Contribuer à l'étude de l'état de l'art en collaboration avec un développeur en interne  Identifier des axes d'amélioration des processus internes  Participer à la conception et au développement de solutions techniques innovantes  Mettre en place et suivre les phases de test  Produire de la documentation technique Phase d'intégration : Découverte de l'environnement technique et des standards internes  Montée en compétence sur les outils Microsoft (Copilot, Power FX, Azurep>Phase de contribution : Coordination avec le développeur basé en Inde (en anglaisp>Participation à la recherche et à l'analyse des solutions existantes  Proposition d'améliorations sur les processus et outils  Phase de réalisation : Développement de solutions techniques (Python, Power FXp>Contribution aux tests et à la validation  Rédaction de livrables techniques",https://candidat.francetravail.fr/offres/recherche/detail/6846852
6850228,SECRETAIRE MEDICO-SOCIAL(E) H/F URGENT (logiciel IMAGO),Non précisé,78 - Andrésy,Intérim - 48 Jour(s),Contrat travail,,2026-09-12T11:54:33.588Z,,Débutant accepté,,"Vitalis Médical Yvelines, spécialiste du recrutement dans les secteurs médical, paramédical et social, recherche un(e) Secrétaire dans le domaine du Médico-social (IME), à proximité de Andrésy (78)Nous vous accompagnons dans votre parcours professionnel en vous offrant des opportunités adaptées à vos compétences et à vos disponibilités.Maîtrise du logiciel IMAGOVos missionsAccueil physique et téléphonique des usagers, familles et partenairesGestion du courrier, des mails et des agendasConstitution et suivi des dossiers administratifs des usagersRédaction de comptes rendus, courriers et documents administratifsSuivi des admissions et sorties des usagersAppui administratif à l'équipe pluridisciplinaireGestion et mise à jour des bases de donnéesRespect de la confidentialité et du secret professionnel Profil recherchéDiplôme de secrétaire médico-social(e) ou équivalentExpérience souhaitée dans le secteur médico-social, idéalement en IMEBonne maîtrise des outils bureautiques, notamment du logiciel IMAGOSens de l'organisation, rigueur et autonomieQualités relationnelles, écoute et discrétionPourquoi choisir Vitalis Médical ?Accès au Comité d'Entreprise (CE) dès la première heure de mission.Mutuelle d'entreprise et accès au FASTT.Prime de parrainage pour vos proches.Accompagnement et suivi personnalisé par notre équipe.Rémunération attractiveIFM et congés payésPostulez sur l'annonce ou contactez notre agence de Plaisir au 55 et rejoignez Vitalis Médical dès aujourd'hui.Informations complémentairesType de contrat : IntérimTemps de travail : Temps pleinSalaire16 € par heure",https://candidat.francetravail.fr/offres/recherche/detail/6850228
6849969,ASSISTANT ADV - LOGICIEL CEGID (H/F),Non précisé,30 - Nîmes,Intérim - 1 Mois,Contrat travail,,2026-09-12T11:54:24.605Z,,Débutant accepté,,"Détail de posteSpécialiste de l'intérim et du recrutement par secteur, LIP compte plus de 190 agences en France et à l'étranger. Nos agences d'emploi Tertiaire, Commerce & Ingénierie recrutent en CDI, CDD et intérim. Comptabilité, finance, vente, commerce, informatique. Tous les domaines sont concernés. Avec LIP, menez votre projet professionnel vers la réussite ! LIP Tertiaire Montpellier recherche pour un de ses clients spécialisé dans le secteur industriel, un assistant ADV en intérim. Vos missions : -Gérer les appels entrants et orienter les interlocuteurs vers les bons services ;-Faire suivre les demandes de commandes à l'équipe en charge de la préparation des colis ;-Saisir et actualiser les commandes ;-Préparer les bons de livraison ;-Effectuer la facturation ;-Archiver et trier les documents administratifs.Le poste est basé à NIMES",https://candidat.francetravail.fr/offres/recherche/detail/6849969
6846449,AO Intégrateur AUTOSAR / Architecte Logiciel (H/F),TerX,95 - Cergy,CDI,Contrat travail,,2026-09-12T11:25:12.546Z,,5 An(s),,"TerX est un partenaire stratégique spécialisé dans le conseil en ingénierie et la mise à disposition de compétences techniques pour l'industrie. Né du terrain - des ateliers, laboratoires et bureaux d'études - TerX connecte les meilleures expertises aux enjeux concrets des entreprises industrielles, avec rigueur, méthode et une compréhension fine des réalités opérationnelles. Fondée en 2018, l'entreprise compte aujourd'hui 160 collaborateurs et a réalisé un chiffre d'affaires de 13,5 millions d'euros en 2025, confirmant sa trajectoire de croissance et la confiance de ses clients industriels.  Mission : Mobiliser les meilleures compétences pour répondre aux enjeux concrets des entreprises industrielles.  Vision : Contribuer à une industrie française et européenne plus autonome, plus exigeante et créatrice de valeur durable.  Le poste :   Dans le cadre du développement de systèmes embarqués pour l'industrie automobile, vous intervenez sur l'intégration et la validation de solutions logicielles basées sur l'architecture AUTOSAR Classic et/ou Adaptive.  Vous rejoignez une équipe d'ingénierie intervenant sur des projets ECU (Electronic Control Unit) critiques pour des constructeurs et équipementiers automobiles.  Missions principales Participer à l'intégration logicielle sur architecture AUTOSAR Configurer et intégrer les modules BSW (Basic Software) et RTE Participer à l'intégration des Software Components (SWC) Assurer la compatibilité entre couches logicielles (application / middleware / bas niveau) Réaliser des activités de debug et analyse de défauts sur banc ou HIL Travailler sur les communications véhicules : CAN / LIN / Ethernet Contribuer à la validation fonctionnelle et aux tests système Participer aux revues techniques et à l'amélioration continue des stacks logicielles  Profil recherché :   Formation Bac+5 en systèmes embarqués, informatique industrielle ou électronique Expérience en logiciel embarqué automobile ou systèmes complexes Bonne compréhension des architectures logicielles embarquées Expérience ou exposition à AUTOSAR (Classic ou Adaptive) Solides compétences en C et compréhension bas niveau Capacité à travailler sur des problématiques d'intégration complexe Anglais professionnel obligatoire",https://candidat.francetravail.fr/offres/recherche/detail/6846449
6846415,Intégrateur AUTOSAR / Architecte Logiciel (H/F),TerX,92 - Levallois-Perret,CDI,Contrat travail,,2026-09-12T11:25:11.125Z,,5 An(s),,"TerX est un partenaire stratégique spécialisé dans le conseil en ingénierie et la mise à disposition de compétences techniques pour l'industrie. Né du terrain - des ateliers, laboratoires et bureaux d'études - TerX connecte les meilleures expertises aux enjeux concrets des entreprises industrielles, avec rigueur, méthode et une compréhension fine des réalités opérationnelles. Fondée en 2018, l'entreprise compte aujourd'hui 160 collaborateurs et a réalisé un chiffre d'affaires de 13,5 millions d'euros en 2025, confirmant sa trajectoire de croissance et la confiance de ses clients industriels.  Mission : Mobiliser les meilleures compétences pour répondre aux enjeux concrets des entreprises industrielles.  Vision : Contribuer à une industrie française et européenne plus autonome, plus exigeante et créatrice de valeur durable.  Le poste :   Dans le cadre du développement de systèmes embarqués pour l'industrie automobile, vous intervenez sur l'intégration et la validation de solutions logicielles basées sur l'architecture AUTOSAR Classic et/ou Adaptive.  Vous rejoignez une équipe d'ingénierie intervenant sur des projets ECU (Electronic Control Unit) critiques pour des constructeurs et équipementiers automobiles.  Missions principales Participer à l'intégration logicielle sur architecture AUTOSAR Configurer et intégrer les modules BSW (Basic Software) et RTE Participer à l'intégration des Software Components (SWC) Assurer la compatibilité entre couches logicielles (application / middleware / bas niveau) Réaliser des activités de debug et analyse de défauts sur banc ou HIL Travailler sur les communications véhicules : CAN / LIN / Ethernet Contribuer à la validation fonctionnelle et aux tests système Participer aux revues techniques et à l'amélioration continue des stacks logicielles  Profil recherché :   Formation Bac+5 en systèmes embarqués, informatique industrielle ou électronique Expérience en logiciel embarqué automobile ou systèmes complexes Bonne compréhension des architectures logicielles embarquées Expérience ou exposition à AUTOSAR (Classic ou Adaptive) Solides compétences en C et compréhension bas niveau Capacité à travailler sur des problématiques d'intégration complexe Anglais professionnel obligatoire",https://candidat.francetravail.fr/offres/recherche/detail/6846415
6846109,Architecte logiciel (H/F),DAVRICOURT,31 - Toulouse,CDI,Contrat travail,,2026-09-12T11:24:56.488Z,,5 An(s),,"Créée en 2011, DAVRICOURT est une société de conseil à taille humaine, spécialisée dans le recrutement et la prestation d'ingénieurs et de techniciens. Nous intervenons sur les grands sujets de mobilité, les enjeux énergétiques, la préservation de la santé, la conception de produits innovants et les problématiques de transformation digitale dans divers secteurs.  Répartis sur 6 agences en France, notre ambition est de proposer des solutions techniques de haute qualité, tout en plaçant l'humain et l'engagement au cœur de nos priorités.  Nous mettons en place un accompagnement sur-mesure, aligné avec nos engagements RSE et notre raison d'être : « Révéler les talents de l'ingénierie et de l'IT pour les rendre acteurs d'un monde plus responsable ».  Labellisés « Positive Company 3* », certifiés ISO 9001 et MASE pour un management de la qualité et de la sécurité au travail, nous avons à cœur d'intégrer toutes nos parties prenantes dans notre démarche RSE et d'impliquer nos collaborateurs en leur proposant d'agir auprès d'associations.  Rejoignez-nous pour donner un nouvel élan à votre carrière et (re)donner du sens à votre travail !  Le poste :   Dans le cadre de la réalisation d'un projet en assistance technique, nous recherchons un(e) architecte logiciel pour l'un de nos clients du secteur de la grande distribution. Vous interviendrez sur le site client situé à Toulouse (31).  Vos missions seront les suivantes : - Concevoir, implémenter et faire adopter le Golden Path : templates et frameworks permettant de créer rapidement des services prêts pour la production ; - Développer des bibliothèques internes pour standardiser les briques techniques (logging, résilience, communication interservices, etc.) ; - Mettre en place des bonnes pratiques et standards de développement partagés par l'ensemble des équipes ; - Collaborer avec l'équipe plateforme afin d'adapter et d'optimiser l'environnement technique autour d'OpenShift et de la CI/CD ; - Définir et promouvoir les patterns d'architecture adaptés aux micro-services ; - Accompagner les équipes dans la structuration des domaines métiers et du découpage applicatif ; - Garantir la cohérence et la fiabilité des échanges entre services ; - Apporter une vision pragmatique de l'architecture en choisissant la bonne approche (microservices ou monolithe modulaire) selon le contexte ; - Définir les standards de tests et les pratiques de qualité logicielle ; - Mettre en place des standards de sécurité applicative intégrés dès les phases de développement ; - Assurer la fiabilité et l'observabilité des services en production ; - Promouvoir des pratiques permettant d'améliorer la maintenabilité et la résilience du système.    Profil recherché :   - Ingénieur(e) de formation, vous justifiez d'au minimum 5 années d'expérience sur un poste similaire ; - Vous avez déjà travaillé dans de grandes structures et travaillez avec de nombreux développeurs ; - Des compétences en .NET 10+, React serait un plus.   Ce que nous cherchons avant tout, ce sont des personnalités qui participent au développement de DAVRICOURT et forment un réseau de talents interconnectés qui ne craint pas d'affirmer sa différence. Vous êtes unique, nous sommes différents, rencontrons-nous!   LE DAVRIPACKAGE- Salaire compétitif - Primes de participation - Épargne salariale - Mutuelle et prévoyance - Forfait Mobilité Durable - Plateforme CSE - Actions de formation - 1 jour par an offert pour une mission solidaire avec Komeet  INTÉRESSÉ(E) ?Si vous êtes arrivé(e) à la fin de cette offre, c'est qu'elle vous a forcément attirée, alors surtout n'hésitez pas à postuler ! En cas de doute, notre équipe recrutement saura répondre à vos questions.  L'offre d'emploi ne correspond pas tout à fait à vos compétences mais nos valeurs vous ressemblent et notre ambition vous motive - Alors vous pouvez consulter l'ensemble de nos offres sur davricourt.com  ET APRÈS ?  Notre processus de recrutement est simplifié : un seul entretien est prévu par nos équipes, à la suite duquel nous présentons votre profil au client.  NB : En l'absence de retour de la part de l'équipe recrutement sous 1 semaine, veuillez considérer que votre candidature n'a pas été retenue. Merci de votre compréhension.",https://candidat.francetravail.fr/offres/recherche/detail/6846109
6849664,Ingénieur Mulesoft confirmé / Ingénieure Mulesoft confirmé(e) H/F,Non précisé,75 - Paris,CDI,Contrat travail,,2026-09-12T11:54:12.472Z,,Débutant accepté,,"En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums. L'entreprise Capgemini recherche actuellement des profils : Vos missions Participer au recueil des besoins auprès de nos clients Participer à la conception, l'architecture et l'intégration de la solution d'intégration retenue Déployer et optimiser au quotidien des pipelines de données dans le Cloud, Développer des nouveaux flux/API, Contribuer à des projets techniques stimulants en équipe Apporter / Diffuser vos connaissances au sein d'une squad Assurer la scalabilité, la modularité et la modernité des plateformes Interfaces Collaborer avec les partenaires de projet, d'intégration et d'exploitation pour faciliter la mise en œuvre des nouveaux flux Être en veille sur les nouvelles solutions du marché   Votre Environnement technique : - ESB / ETL / IPAAS ( Mulesoft, Boomi, Talend, Tibco, Webmethods, WSO2p> Votre profil Formation Bac+5 informatique ou diplôme de niveau équivalent 3 ans d'expérience minimum en développement data intégration depuis l'obtention de votre diplôme. Un goût prononcé pour le challenge Vous aimez explorer les différentes solutions d'intégration et faire de la veille technologique Maîtrise des technos suivantes: ESB / ETL / IPAAS ( Mulesoft, Boomi, Talend, Tibco, Webmethods, WSO2API Gateway / API Management (Apigee, APIM, Axway, kong, Mulesoft, Boomili> 3 raisons de nous rejoindre Qualité de vie au travail : accord de télétravail en France et à l'international, accord sur l'égalité professionnelle, la parentalité, l'équilibre des temps et la mobilité durable. Apprentissage en continu : certifications et formations en libre accès, accompagnement sur mesure avec votre career manager, parcours d'intégration sur 9 mois. Avantages groupe & CSE : plan actionnariat, tarif préférentiels, remboursement partiel vacances, remboursement de votre abonnement sportif ou culturel. Nos engagements et priorités Le groupe Capgemini encourage une culture inclusive dans un cadre multiculturel et handi-accueillant. En nous rejoignant, vous intégrez un collectif qui valorise la diversité, développe le potentiel de ses talents, s'engage dans des initiatives solidaires avec ses partenaires, et se mobilise pour réduire son impact environnemental sur tous ses sites et auprès de ses clients.",https://candidat.francetravail.fr/offres/recherche/detail/6849664
